REVIEW_ID,PRODUCT_ID,TITLE,AUTHOR,RATING,CONTENT,TIMESTAMP,PROFILE_ID,IS_VERIFIED,HELPFUL_COUNT,PRODUCT_ATTRIBUTES,BRAND,POLARITY,SENTIMENT,POLARITY_NLTK,SENTIMENT_NLTK
R14B0DYX734OSV,B09NBVS84T,2.0 out of 5 stars So close...,James L.,2,"This headset feels great to wear, incredibly light weight and comfortable. The sound quality is amazing. Battery life is good, lasts about 3-4 work days without a needing to recharge. Wish the noise cancellation was more of an active noise cancellation but it's pretty much only on the mic side while talking to someone.HOW ever... I bought these specifically for the multipoint blue tooth connection and while I got them connected there are several issues I cannot get past. One connected computer sounds fine, the other sounds like the audio is playing in a hallway (echoey). When I pause a video on the second computer randomly between 20-40 seconds it will begins playing again and takes over the audio on the headset from the 1st bluetooth connection. Also the built-in software focuses your audio to just the call your on with no way of disabling that function. I do slack calls with video/audio screen sharing and if I play a video with audio the headset disables the ability to hear anything outside of the call even in windows. This REALLY should be a togglable switch in the Logitune software but nothing as of 6/26/2024. Unfortunately going to have to return them.","June 12, 2024",AFLE62L27V7LDHXH2RZEUUZ3UT6A,True,0.0,Color: Graphite,Logitech Zone,0.15791666666666665,Positive,0.971,Positive
R1S54Z1M73LYOE,B09NBVS84T,3.0 out of 5 stars Comfy but creaky,Ehellbow,3,"I work 10 hour shifts with lots of technical bridge calls and these are very comfortable and I have had no issues with battery life. The audio good, the mic is good, the joints however are creaky. With use, this may become less of an issue but at the moment it's driving me a bit bonkers. Chewing gum, for example, the jaw movement is enough that these things sound like I have two plastic cups over my ears and an annoying, tiny lady with a long set of fake fingernails is impatiently tapping them in time with the chewing. I've gently flexed the joints but so far that has not changes any thing. I may try to work a small amount of silicone grease (safe for plastic) into the joints. For my uses, these are good and much better than the spindly on-ear foam headsets my company hands out.","March 9, 2024",AFJPNMAQCBAIQSZ5ZOEJWR4EMBLQ,True,0.0,Color: Graphite,Logitech Zone,0.13074074074074074,Positive,0.8072,Positive
R2QM2K69DO098X,B09NBVS84T,4.0 out of 5 stars Decent quality Bluetooth headphones,john boyd,4,"Honest opinion on these headphones, for Logitech headphones they are on the lower side of quality (physical strength and functionally speaking), however the audio quality is about the same I get out of other Bluetooth headphones that are $20-30 more expensive! The battery lasts for the 4-5 hours I use them, and I haven't run into many problems with the microphone just yet, even on 4 hour calls. I will also say the range for connectivity is very impressive, when I'm about 25 feet away they tend to have a very solid connection.Overall if you are trying to stay cheap, they are a must have.Major con however, you should 100% use their application for headphone control to modify the microphone's mute settings because I have noticed that the flip to mute microphone sometimes wont work. Apart from that, fantastic buy!","July 12, 2023",AGUPCPHL7UKMQ24Q6HZLPNDF4IFA,True,5.0,Color: Graphite,Logitech Zone,0.25,Positive,0.9056,Positive
R1G7ZUMMBGY4KY,B09NBVS84T,1.0 out of 5 stars Buy at your own risk.,John Haynes,1,"I was so excited when I bought these because they were pink and my IT dept said they would work with our computer systems. At first, they worked great. Then they started to disconnect my calls or the person couldn't hear me. Then they would not sync to my Bluetooth and my computer could not find them. They became useless. They were just badly made and the seller didn't offer to replace them because it was over 30 days. I went to Logitech who wouldn't help because I bought them from a third party seller. There is no quality control anymore. I now use a cheap pair of earbuds that I plug into my computer that I got free on an airplane. They work so much better and I don't have to worry about being disconnected. Do not buy these headsets. They stop working right after the return time is up. I feel like they knew they were selling faulty, defective items but didn't care because they would work just long enough for them to keep your money. I offered to send them back to be fixed. Nothing . You have been warned. Buy at your own risk and you want to throw your money away.","August 29, 2024",AER7VG24K2QLSNBH4L5RTG6S7NJQ,True,0.0,Color: Rose,Logitech Zone,0.14754464285714286,Positive,-0.6939,Negative
R19W7OLM45MWXT,B09NBVS84T,4.0 out of 5 stars It's a solid 8 out of 10,Amazon Customer,4,Quality of the sound is amazing. They do look 'cheap' and fragile. That's something they could probably work on. Mic has an amazing noise cancelling feature however once the mic is on it does have a white noise I can hear to myself.,"January 24, 2024",AEZGEA3Y35XLWOSPXJWK4O2XAXNQ,True,0.0,Color: Graphite,Logitech Zone,0.3333333333333333,Positive,0.7783,Positive
R2FJ8ADHX38QOP,B09NBVS84T,1.0 out of 5 stars Mute does not work as advertised,Hailey McClatchy,1,"I excitedly purchased this headset during the July Prime Days in 2023 and I'm finally getting Logitech to resolve my issue in October of 2023. The headset is comfortable and sound quality isn't terrible BUT the real issue is with the mute function.I specifically bought this headset because of the ""rotate to mute"" function and the color. I often prefer to ""inline"" mute myself without actually having to click the microphone icon within the meeting I'm in. With this headset, when you mute the mic, either with the ""rotate to mute"" function or the mute button on the mic boom, all the audio is muted as well. That means you cannot mute your own mic while still hearing the meeting audio. It's a real problem when you're teaching or demoing software all day and you'd like to just quickly mute to sneeze or cough but still hear what your client is saying to you. Muting yourself with the button in the meeting tells other meeting attendees that you've muted and can often distract them or lead them to believe you're not paying attention. That's why inline mute is one of my baseline requirements for a headset.If you happen to bring this issue to Logitech, first they're going to tell you ""It's just a defect with that particular headset"" and instruct you to get a replacement from Amazon. Then, when that new headset has the exact same problem, they're going to drag their feet for 3 full months before finally offering to send you a model that does not have this defect but tell you you cannot have it in the original color you purchase (even though that color option is available).I've been really disappointed in Logitech support through this whole ordeal. I've never had such a terrible experience with their support team. They keep trying to insist that it's a one-off or user error and it's not actually that they're selling a product that doesn't work as advertised. If I hadn't sunk so much money and time into this, I'd have just thrown in the towel by this point.Save yourself the hassle and purchase from a different brand. I'd say pay for the upgraded models but then you'd still be giving money to this crappy company.","October 6, 2023",AG6CHYYZK7FEO7C2I42EOEQWF3MQ,True,7.0,Color: Rose,Logitech Zone,0.05412457912457914,Positive,-0.6962,Negative
R1BRQS0DWL44NF,B09NBVS84T,"4.0 out of 5 stars Awesome headset, little tight fitting",tahring,4,"Headset works great, lasts a full day, excellent audio and mic quality. Only complaint is if you wear glasses then it smashes them into your head because the fit is so tight.","January 30, 2024",AH6KBTMPUZUQSEVQC4LKJFXLFLAA,True,1.0,Color: Graphite,Logitech Zone,0.2959183673469388,Positive,0.8442,Positive
R33GS0WA2RAI0,B09NBVS84T,5.0 out of 5 stars Got them as a birthday gift,Brian Meyer,5,My daughter loves these.,"July 10, 2024",AFAXABZ3FR235AFZTXC5PDJNVPGA,True,0.0,Color: Graphite,Logitech Zone,0.0,Neutral,0.5719,Positive
R38CUV8C4ZA7E0,B09NBVS84T,5.0 out of 5 stars Amazing Headphones for Work from Home!!!,Lisa Michelle,5,"Charge fast, charging lasts my whole 10 hour shift, the quality of the headphones and sound are amazing! I love that you can put the mic up to mute! Perfect for my work from home customer service job! So happy I found these. Exactly what I was looking for and then some, beats all the other headsets out there for wfh, seriously! Very, very comfortable too. My main concern for wfh headphones were the ears part, it’s so comfy! No complaints here! :)","April 10, 2024",AHQAX4NEYU3LYWHOXYBJKK6Q7FMA,True,2.0,Color: Rose,Logitech Zone,0.44836805555555564,Positive,0.9617,Positive
R207T0A0BH63IA,B09NBVS84T,2.0 out of 5 stars Normally great,whizzle,2,"So I got these because I wanted some good headphones for my PC and language learning. I've used these at work for about a year now and they are great. However, for what ever reason this particular set does not come with a dongle to connect to your PC. Which means unless your PC has BT connection you can not use them unless you want to buy a Bluetooth card or adapter. Otherwise these are normally great. I don't know what happened or why they decided not to include the dongle anymore but I will be returning these for something more versatile.","June 22, 2024",AGFWNQDHP7SBU34KNPP5RTTJARKQ,True,1.0,Color: Graphite,Logitech Zone,0.5933333333333334,Positive,0.7351,Positive
R1YGYBL7TKU1ZY,B09NBVS84T,2.0 out of 5 stars Static output over sound,Fred,2,"I tried it for more than 2 weeks.Bluetooth connection to my Mac was perfect. Comfortable headphones, nice mic and people over zoom could hear me just fine.Now, randomly, some static started occurring at random times, over any sound coming out. Turn off and on the headphones solved the problem temporarily, until next time...I can't spend my time doing that when on calls.Returning....","July 29, 2024",AGKOKBTQW2FDC7B472MGNOKZT2ZA,True,0.0,Color: Graphite,Logitech Zone,0.26666666666666666,Positive,0.8481,Positive
R1T8O12O2TUXOG,B09NBVS84T,5.0 out of 5 stars Can you hear me now? Lol,Tim P.,5,"Great sound, the ear muffs block out a lot of the noise maybe too much. When you take them off you can hear all the sounds in your truck extra loud. Great quality though","June 5, 2024",AHFMWV45UTSI6ILPGYY4IJY2EMVA,True,0.0,Color: Graphite,Logitech Zone,0.38333333333333336,Positive,0.743,Positive
R1VVD9LKHKT40T,B09NBVS84T,5.0 out of 5 stars Comfy and lightweight,Marinna Smith,5,"I’m impressed with these headphones! I’ve had them for a month and wear them for 8 hours a day and I have never felt any discomfort, they are very lightweight because they’re all plastic and fabric. This also makes them feel a tad cheap, but I’m fine with that. Comfort and functionality is more important to me, and they look cute! Some major callouts are that the mic mutes itself when you flip it up and Bluetooth connected completely automatically, which was amazing.","March 27, 2024",AHGPWT7B4Y54DCYZVH44HN22RL7Q,True,5.0,Color: Off-White,Logitech Zone,0.4304166666666667,Positive,0.9665,Positive
R2MWBVFCGJSWC0,B09NBVS84T,5.0 out of 5 stars phone headphones,zorro55,5,"i really like it. I use this headset with my phone, TV, PC and sound equipment. ease to set.","June 23, 2024",AENFYFXTFOUC7RDBYW5MNRTMWUQQ,True,0.0,Color: Graphite,Logitech Zone,0.30000000000000004,Positive,0.6478,Positive
R1NPBCQHX7F6HN,B09NBVS84T,5.0 out of 5 stars very good for office and great value.,Ted Chmielewski,5,"4 stars for build quality, but the overall value makes these 5 stars for me.they are a little flimsy but if you like me and take care of your stuff, they are fine.sound good enough for office use (meetings, noise cancellation, and occasional music)i love love LOVE that they mute when you put the mic away. bring mic back down has sometimes lead to a few seconds of where i've been told i was hard to hear, but tap the mic and it rights itself.connects quickly to my laptop and phone simultaneously, and i can play music while still hearing incoming email chimes or meeting notifications.i got these on sale but would pay full price knowing how well they perform for me.","October 13, 2023",AHUISDAMPGMDK5B5XMF5E5C4CRBQ,True,1.0,Color: Graphite,Logitech Zone,0.1463293650793651,Positive,0.9909,Positive
R1YTY1SJ46ECJJ,B09NBVS84T,5.0 out of 5 stars LOVE,Jasmine Bearden,5,"I really like this headset. I use it for work and wear it all day and it's so comfortable. It does disconnect sometimes randomly but I have to use a Bluetooth adapter to use it at my workplace so it could just be that because it connects to my phone just fine and doesn't have that issue. Overall, I love it and I am so happy with it, plus it's so cute :)","April 16, 2024",AEIBKCUOCEDMX3YXR3GCXEXJ5AXQ,True,0.0,Color: Rose,Logitech Zone,0.312962962962963,Positive,0.9846,Positive
R29ZA542ZC7WCJ,B09NBVS84T,5.0 out of 5 stars Going strong a year later,Jessica Roscoe,5,Still love these a year later. Sound and mic are awesome. Super comfy. And you can take the ear pads off and take the foam out and wash the covers! I got makeup on my right ear pad and I just took it off and took out the foam and hand scrubbed it with a toothbrush and soap and let it dry and it’s good as new!!,"April 18, 2024",AHXC4PTTWY77DWYQMDWNYQYEGIJA,True,1.0,Color: Off-White,Logitech Zone,0.38319805194805195,Positive,0.9646,Positive
RDVKCGMVRJ7T1,B09NBVS84T,3.0 out of 5 stars Turns off after 15 minutes,Jasmine,3,I really wanted to love these headphones since they’re kind of expensive. The only thing that I can say it that they’re comfortable. I work from home and sometimes go 20+ minutes without a call. The headphones turn off after like 10-15 minutes without anything happening which ultimately makes it disconnect. You have to turn it on and reconnect and that’s a huge inconvenience. I’m returning these headphones and I’m going to keep searching for wfh wireless headphones that work for me.,"January 20, 2024",AHLM6KCW4EPV6M5V5RSAJSHF5FNA,True,1.0,Color: Rose,Logitech Zone,0.19999999999999998,Positive,0.8768,Positive
R3U3BAHJFZKQJN,B09NBVS84T,4.0 out of 5 stars Comprar solo en descuento,Eli G.,4,"Sinceramente, lo compré porque estaba en promoción, pero creo que no vale la pena comprarlo por $100. No le veo la cancelación de ruido al micrófono, siento que mi voz se escucha igual. La calidad está bien más no creo que sea lo mejor de lo mejor.Mi problema es que hay veces que pareciera desconectarse el audio por una fracción de segundo y me llega a molestar, pero es algo con lo que puedo vivir ya que no ocurre todo el tiempo. Por todo lo demás estoy feliz.","June 26, 2023",AEXGBISLG7SSIR65E3N62REUEL2A,True,5.0,Color: Graphite,Logitech Zone,0.0,Neutral,-0.7783,Negative
RLYONOJSTBGHX,B09NBVS84T,"4.0 out of 5 stars Not suitable for my original application, but very good sound",Aaron Hadley,4,"I bought this headset to try with radio communications over the internet. The microphone was not suitablefor the purpose, but I did find that it has surprisingly good sound quality. I use it now for wireless streaming of music from YouTube and Pandora.","October 18, 2023",AGED7HOFPEMBSMW4LXYT5P3ARPDA,True,0.0,Color: Graphite,Logitech Zone,0.55,Positive,0.7684,Positive
R11D6YDU8CDJY0,B09NBVS84T,5.0 out of 5 stars Logitech headset,Mark M.,5,Great quality! Durable! Easy to use,"June 23, 2024",AFSIZ63JISROMKEJ74IMNBGS3SAA,True,0.0,Color: Graphite,Logitech Zone,0.7166666666666667,Positive,0.8217,Positive
R1MSAVF27KB8CR,B09NBVS84T,2.0 out of 5 stars Not reliable for Teams,Amanda Jean,2,I bought these headphones specifically for Teams meetings. The sound quality was inconsistent. Sometimes I was loud and clear and others I sounded a million miles away. I had to return them.,"August 16, 2024",AHZHQOU7RSD4WZULC47ECGQCW5EA,True,1.0,Color: Graphite,Logitech Zone,0.19999999999999998,Positive,0.3818,Positive
RR1V90QQUE8O4,B09NBVS84T,3.0 out of 5 stars overpriced mid-grade headset,Matt F.,3,"The flip-to-mute feature on the mic is incredibly useful and all, but this is not something i would spend $100 on. I got this on sale for $70 and honestly even that felt like too much. The build quality feels offensively cheap. Like if i drop it 2 feet from the ground it will break. The mic is decent and does an ok job blocking out background noise. Sound quality is not great. everything sounds kinda hollow even when the mic is flipped up. The ear cups dont block out any surrounding noise. At the end of the day tho i can make out what my coworkers are saying in meetings, and they can understand me. and i can quickly mute myself if i need to cough, or just listen to the meeting. What im trying to get across is wait for this to go on a steep sale, and dont expect anything out of this aside from using it for meetings/online calls.","May 11, 2023",AHJYJIXATJAWFEFZULFIHYDPS4OQ,True,3.0,Color: Graphite,Logitech Zone,0.24000000000000005,Positive,0.2058,Positive
R16YX3CX4ZECVW,B09NBVS84T,"3.0 out of 5 stars 6 Months Later, Battery Doesn't Keep a Charge",Kayleigh T.,3,"The media could not be loaded. Loved the sound, multipoint capabilities <3, bluetooth connection. However, my heart broke after 6 months, the battery no longer keeps a charge. Sometimes it shuts off while I am using it. I have to keep it charging or it doesn't work.","March 1, 2024",AG7H2UUDDFYE666J7QKYDL2GIR2Q,True,8.0,Color: Rose,Logitech Zone,0.7000000000000001,Positive,-0.799,Negative
R2WKWKUK8QTDNR,B09NBVS84T,5.0 out of 5 stars Lightweight,David L Holland,5,"This product is more than I had hoped for the price. Easily pairs with all of my bluetooth capable devices and switched between them hastle free. Connects with 2 devices simultaneously and switches quickly to engagement needs.I cannot get over how light it feels on my head, no headphone indention on my skull from extended wear.","April 16, 2024",AEPRYSWQTPEOWP7UBHTJK5SR3WVA,True,1.0,Color: Graphite,Logitech Zone,0.37777777777777777,Positive,0.8993,Positive
R28V29I8O186O9,B09NBVS84T,5.0 out of 5 stars Lightweight and comfortable,BoiseBell,5,"These headphones are sturdy but nicely lightweight, so no headache from heavy, tight headphones, but they stay on your head where they belong, even if moving around. The noise cancellation works well, but is only for the microphone, not for the actual headphone ear pieces. In spite of that they still keep things pretty quiet when you are wearing them, although you can hear things around you in a muffled way. These are a very nice headphone and definitely great for the price.","January 13, 2024",AHEWHAECOZK4QJXBLWSPQPFKSBXA,True,1.0,Color: Graphite,Logitech Zone,0.22793650793650796,Positive,0.9538,Positive
R3KB962CJOD6D,B09NBVS84T,5.0 out of 5 stars Perfect Work from home headphones,Nicholas L.,5,"Comfort:These are totally comfortable, and adjust both to my giant head (7 3/8"" ballcap) and my wife's smaller but prettier head (ladies small). I wear them for 4-5 hours routinely while working from home and never get uncomfortableSound:I'm a bit of an audiophile, and love metal. These headphones produce sound high quality enough I don't need to blow my eardrums out to hear all the detail. Great dynamic range.Battery:I charge them about twice a week for five days of use. No complaints there. And they charge in a snap with the usb-c port!","November 20, 2023",AFE5V2X5TAX4WSFSCO4YJEFFYWMA,True,3.0,Color: Graphite,Logitech Zone,0.20099999999999998,Positive,0.9534,Positive
R7HXUVO48RB5C,B09NBVS84T,5.0 out of 5 stars great vlaue for the money,Amazon Customer,5,"There isn't anything fancy about these headphones but they are comfortable, have good battery life, good sound quality for conference calls (clear voice), and they weren't expensive. Good value for the money","May 9, 2024",AEKJXRV3JWVWHIA2A4JNGJGPOUIQ,True,0.0,Color: Graphite,Logitech Zone,0.35714285714285715,Positive,0.817,Positive
R2YTY89SMWA0J5,B09NBVS84T,4.0 out of 5 stars Good value for Money,sourabh bhandari,4,The headphones work very well with calls either on laptop or phone. It connects seamlessly although takes a few seconds to connect properly and become default device. Airpods are better at this even with laptops. Bit it's not a big issue.They feel very flimsy/ easy or break - especially to my wife but I don't mind as they work well.Overall a 4 star product.,"July 5, 2023",AF7D46GBZEWTYO5HXKN2HVTJUX6A,True,0.0,Color: Graphite,Logitech Zone,0.13703703703703704,Positive,0.5769,Positive
R3RW3IAWELCKWJ,B09NBVS84T,5.0 out of 5 stars Good for working from home.,Allie Ten Cate,5,"These headphones help me when I am at work and home not feel overstimulated by noises around me. The microphone seems to work well, no one has complained about it and I work with people who let you know if you sound off at all. Sound is a bit weird but I think it is me being super picky and if I do not want to spend a ton of money this is the best way to go.","January 8, 2024",AEANREVKGQZKMNV7YQ546PDLEDTQ,True,1.0,Color: Off-White,Logitech Zone,0.2222222222222222,Positive,0.9084,Positive
RP63BB2XO4VB5,B09NBVS84T,5.0 out of 5 stars Best of the Many I've had!!!,WmSadler,5,"I work from home in a noisy environment. The laundry room is right outside my office. The noise canceling function is great. Folks in meetings have commented that my sound got a lot better. The controls work very well. The dual device switching works flawlessly. I've had others that say the do multiple devices, but when items come through the switching frequently get stuck, these don't do that. Finally, they are extremely comfortable. The mut function is great, push the microphone up, muted. Pull it down to talk. The two pictures show the mic in up / down position. I'm actually glad my old earphones died!","October 27, 2023",AEBPXXPMV3UPOP7DNVTSWOIQ3IGA,True,9.0,Color: Graphite,Logitech Zone,0.2999751984126984,Positive,0.9284,Positive
R19DD88SXE9AZI,B09NBVS84T,5.0 out of 5 stars Valuable addition to home or workplace offices,GvL,5,"I frequently work from home, as well as from an ""open collaborative"" office.These headphones are comfortable to wear and cancel out everything from dogs barking to noisy coworkers.I have a large head and large-ish ears and this headset fits me comfortably.A few issues;1. Raising and lowering the microphone mutes the headset, but it doesn't unmute/mute you in Zoom or Teams (you have to mute/unmute in the application).2. The battery life is decent, but seems a little shorter than expected. The headset has survived a few 6 hour days but it was telling me it needed to be plugged in.","September 22, 2023",AFLGKMQO7F3RYSU5GLWSZVGH6L2A,True,6.0,Color: Graphite,Logitech Zone,0.021494708994708987,Positive,0.7003,Positive
R3GF2JW1KB9U8V,B09NBVS84T,5.0 out of 5 stars Good for using on Zoom calls,P Harrison,5,These headphones works well for my usage on Zoom calls or the hear audio on my computer on Youtube.I needed something light weight and mobile while traveling. This fits the bill. Quality is good for the amount of money I spent for it. It paired well to my ACER 14 inch Swift3 laptop.,"February 26, 2024",AGPKORMCODMDRCQOGU4JUAHTGZRQ,True,1.0,Color: Graphite,Logitech Zone,0.3333333333333333,Positive,0.7269,Positive
R3E1CDIU5N2BM7,B09NBVS84T,5.0 out of 5 stars Love these!,Aleshia s.,5,I use these headphones every day working from home. Crystal clear sound hearing customers and no back ground noise for them. I love that I can play my music quietly in the background and the mic doesn't pick it up. Battery life is fantastic. I charge this once a week after working 5 days 8 hrs every week.,"February 9, 2024",AFJ77LWKJ5QKCEY4KQQGPYZ3JG7A,True,0.0,Color: Rose,Logitech Zone,0.2333333333333333,Positive,0.891,Positive
R27DGYC7YOV17N,B09NBVS84T,1.0 out of 5 stars Quality is not matching the price,Ali,1,"I've used this headset for almost one year now. Here are the pros and cons:Pros:The battery still lasts up to 10 hours, mainly during meetings (not sure about music or other types of usage).Cons:1- Using it with your phone can be frustrating. For example, if you switch from speaker to the Zone Vibe 100 during a call, there's at least a 5-second silence on both the speakers and the headset. It's annoying.2- During long calls, you'll randomly hear a noise that gets louder until you can't hear others on the call. The only way to fix this is to turn it off and on again, which means losing audio for another 5 to 10 seconds.3- Its USB dongle has a shorter range compared to your computer or phone Bluetooth.I had the Logitech Zone, and it was a night-and-day difference. Stay away from this one.","July 20, 2024",AHCVARTPXXSNNKZ5RRI6FOHDOGNQ,True,0.0,Color: Graphite,Logitech Zone,-0.18229166666666669,Negative,-0.4939,Negative
RHLE6WFLYHS6A,B09NBVS84T,3.0 out of 5 stars Great when it works!,Michael,3,"since my last set of headphones was falling apart i went searching around and eventually found this set, which i thought looked good. whilst they work quite well, dont really have any sound problems or connection issues, cant speak on the microphone though, there is one massive problem that continues to be an issue. without warning, and without any reason from what i can tell, the headphones will just turn themselves off without the switch being touched. this has caused many an issue as i enjoy playing games that have audio ques and this can cause quite the problem. i am unsure if this is a problem that i am having exclusively or it happens to others but be warned. once again, other than that. pretty good pair","May 12, 2023",AFQKJIYVI7GZVYQ45UUWIJ5XXZZA,True,0.0,Color: Graphite,Logitech Zone,0.30249999999999994,Positive,0.7153,Positive
R2G24DITPSOGTX,B09NBVS84T,3.0 out of 5 stars Not noise cancelling headphones,Richard Morales,3,"The product description appears somewhat misleading when it mentions ""noise cancelling headphones"". After daily work week usage over several weeks I have not experienced a noise cancelling function. The microphone may be noise cancelling, but not the headphones. I do find them comfortable with good sound and battery life. For the price I'm happy with them.","November 21, 2023",AG62SSV5VIE3MELFUV2EUGIQLKYQ,True,4.0,Color: Off-White,Logitech Zone,0.27142857142857146,Positive,0.909,Positive
R3A9MTAQ5X26NM,B09NBVS84T,4.0 out of 5 stars Nice product,Julia,4,The sound quality on calls is great for other parties but the mic pics up a lot of static. Not as sturdy as I had hoped. I have to readjust over my ear frequently due to sagging.,"July 29, 2023",AFKSQ6YTG625VEYZCPZPPML6ZBAA,True,3.0,Color: Rose,Logitech Zone,0.29000000000000004,Positive,0.7783,Positive
R3KY2YUPQ0427Z,B09NBVS84T,4.0 out of 5 stars Was not able to use for what i bought it for,bailey2108,4,Lighter than i expected but a nice style and quality. I intended to use this item for gaming on PlayStation however it was not compatible with my device so i had to return. This was on the console’s end not against the Logitech headphones. I’m sure they would have been fine with a compatible device.,"May 12, 2023",AE75WQJGJF5TTI5CQKAGD5X4YAVA,True,3.0,Color: Graphite,Logitech Zone,0.3541666666666667,Positive,0.8338,Positive
R25I0QV45GZASM,B09NBVS84T,3.0 out of 5 stars Light weight and comfy. Battery only lasts 1.5 years,tobias,3,Battery lasted less than 1.5 years (granted used them everyday for work). Now can't charge more than 20%. Had some issues with connection when I first got them but that eventually solved itself. Nice thing is they are comfortable and light weight. Noise cancellation isn't super great.,"November 16, 2023",AGFHRYKO3TKF3ATF7VMCRML7RG7Q,True,0.0,Color: Graphite,Logitech Zone,0.3240740740740741,Positive,0.2824,Positive
RFVWGKP5BRBWJ,B09NBVS84T,3.0 out of 5 stars Shuts off,Amazon Customer,3,"I bought these to use for work so I would not be tied to my desk. However, they keep shutting off and disconnecting from my work phone line. Comfort and sound is awesome.","December 15, 2023",AGH6R2QDTHB3W7PF324P5R4UUKHQ,True,0.0,Color: Rose,Logitech Zone,0.7,Positive,0.765,Positive
R2Q5YHF04TOEBY,B09NBVS84T,5.0 out of 5 stars Quality headphones,John B,5,Very decent headphone & mic set.,"May 14, 2024",AHTLN4KNX73HU6F36SXATKHZR2PQ,True,0.0,Color: Graphite,Logitech Zone,0.21666666666666667,Positive,0.0,Neutral
R1G8D73FYL6QVN,B09NBVS84T,3.0 out of 5 stars Great headset with one one issue,AK,3,"Headset was very comfortable, and sound quality was excellent.However, the lift-to-mute function does not work correctly if you have Windows 10 with the Intel soundcore drivers. When you lift to mute, it mutes both the mix and speakers - i.e. you no longer hear the meeting at all (confirmed in Teams and Zoom).Logo aupport just suggested a warranty replacement when the real issue is they need to work with Intel to get the driver issue straightened out.I would have given this a 5* if not for this issue. Since lift to mute was the main reason for the purchase, I returned the headset.","May 2, 2023",AEAJGMPEY2SNWXO4YMJDKRMEGLEA,True,2.0,Color: Graphite,Logitech Zone,0.3373333333333334,Positive,0.3384,Positive
R1GO1FAFDX3BRU,B09NBVS84T,4.0 out of 5 stars Comfort.,Mel Bickel,4,"These are very comfortable to wear, and very light.","October 22, 2023",AEHRAKQZTCVXONUZI6Y6JTXEDCFQ,True,0.0,Color: Graphite,Logitech Zone,0.52,Positive,0.5563,Positive
R1JDL4XM3K7PG3,B09NBVS84T,3.0 out of 5 stars Microphone did not work with Teams,Jcallon,3,I loved these headphones at first. But then the microphone stopped working on my PC with Teams. It worked on my phone with Teams but not my PC. I didn't want to have to login to all of my meetings with 2 devices so these headphones did not work for me.,"October 17, 2023",AEJFDMKFF3QRYPB422SWKF6QK7MQ,True,0.0,Color: Graphite,Logitech Zone,0.475,Positive,-0.0601,Negative
RY6HJLLRE7KDR,B09NBVS84T,"5.0 out of 5 stars Most comfortable headset I've ever owned, and it sounds good too!",Fuzzy Pops,5,"The thing I like most about this headset is its comfort. The foam cushions surround my ears comfortably and don't sit on my ears like other headsets. This makes them comfortable even when wearing them for hours at a time because they don't squeeze my ears. Be sure to download the LogiTune software so you can enjoy all of the nice features like the custom equalizer settings. The sound is clear and crisp, with a rich bass resonance. The only drawback of this headset is the charge only lasts a few hours, so you need to recharge often.","June 7, 2023",AF7ZAS7JPYJ3EEGGVR6Z7WIVAWVA,True,0.0,Color: Graphite,Logitech Zone,0.23,Positive,0.9815,Positive
R3RU0SOYXAA6K8,B09NBVS84T,5.0 out of 5 stars Dance like there is no one watching,David F.,5,"Logitech Zone Vibe 100 Lightweight Wireless Over Ear Headphones: These bad boys are so light, you'll start suspecting they're filled with helium! With sound quality that'll make you question reality, you'll find yourself dancing to the beat of your own drum, even if you're just grooving to the office printer's hum. And the best part? They won't mess up your hair, but they might just mess up your dancing reputation.","October 20, 2023",AHMUZ4O2TWBM6PUZBN4GS3JKBDEQ,True,1.0,Color: Graphite,Logitech Zone,0.23125000000000004,Positive,0.5442,Positive
R2FRDNRVU2EFHM,B09NBVS84T,3.0 out of 5 stars Works pretty good.,Steven,3,I like that it fits over the ears so nicely and the mute option with the mic stick on the headset. Also it has good connection with my phone.The things I didn't like are the speakers in the headset sometimes sound like they are blown when I am talking for a long time on them. I replaced my first pair and my second one does it too. Even though the sound goes back to normal after the phone call ends there is some background noise the headphone produce like running water or white noise.,"May 21, 2023",AE4BLSMU4YTBKWGWPV55GV4O5AVQ,True,1.0,Color: Graphite,Logitech Zone,0.24499999999999997,Positive,0.9397,Positive
ROXNHOTDMIM08,B09NBVS84T,4.0 out of 5 stars Great for Working from Home,Nelly M,4,"This headset is perfect if you are working from home! If you make a lot of calls, the sound quality is great in the microphone works very well. It is also compatible with Microsoft teams and Outreach. Very comfortable, but they do feel a little cheap.","January 17, 2023",AFC65I4A2HCNWJZGYKPHE44GIZHQ,True,4.0,Color: Off-White,Logitech Zone,0.44750000000000006,Positive,0.8287,Positive
R3QE3YGLMC7GEY,B09NBVS84T,5.0 out of 5 stars Awesome headphones for music and meeting,Harmandeep Singh,5,Nice headphone for music and meeting.,"April 21, 2024",AECMCVVT2OZCLLWDI3CFZUMGIPHA,True,0.0,Color: Graphite,Logitech Zone,0.6,Positive,0.4215,Positive
